continent,country,date,total_cases,new_cases,total_deaths,new_deaths,stringency_index,population,population_density,median_age,aged_65_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand
Europe,Hungary,2020-04-06,744,11,38,4,76.85,9660350,108.043,43.4,18.577,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02
Europe,Hungary,2020-04-07,817,73,47,9,76.85,9660350,108.043,43.4,18.577,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02
Europe,Hungary,2020-04-08,895,78,58,11,76.85,9660350,108.043,43.4,18.577,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02
Europe,Hungary,2020-04-09,980,85,66,8,76.85,9660350,108.043,43.4,18.577,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02
Europe,Hungary,2020-04-10,1190,210,77,11,76.85,9660350,108.043,43.4,18.577,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02
Europe,Hungary,2020-04-11,1310,120,85,8,76.85,9660350,108.043,43.4,18.577,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02
Europe,Hungary,2020-04-12,1410,100,99,14,76.85,9660350,108.043,43.4,18.577,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02
Europe,Hungary,2020-04-13,1458,48,109,10,76.85,9660350,108.043,43.4,18.577,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02
Europe,Hungary,2020-04-14,1512,54,122,13,76.85,9660350,108.043,43.4,18.577,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02
Europe,Hungary,2020-04-15,1579,67,134,12,76.85,9660350,108.043,43.4,18.577,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02
Europe,Hungary,2020-04-16,1652,73,142,8,76.85,9660350,108.043,43.4,18.577,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02
Europe,Hungary,2020-04-17,1763,111,156,14,76.85,9660350,108.043,43.4,18.577,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02
Europe,Hungary,2020-04-18,1834,71,172,16,76.85,9660350,108.043,43.4,18.577,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02
Europe,Hungary,2020-04-19,1916,82,189,17,76.85,9660350,108.043,43.4,18.577,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02
Europe,Hungary,2020-04-20,1984,68,199,10,76.85,9660350,108.043,43.4,18.577,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02
Europe,Hungary,2020-04-21,2098,114,213,14,76.85,9660350,108.043,43.4,18.577,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02
